Time, Stroke, Point, x, y
2118.562, 0, 0, 702.0462, 533.3333
2120.556, 0, 1, 702.0462, 533.3333
2121.553, 0, 2, 702.0462, 533.3333
2122.551, 0, 3, 702.0462, 533.3333
2123.548, 0, 4, 702.0462, 533.3333
2124.545, 0, 5, 702.0462, 533.3333
2125.543, 0, 6, 702.0462, 533.3333
2125.543, 0, 7, 702.0462, 533.3333
2126.54, 0, 8, 702.0462, 533.3333
2127.538, 0, 9, 702.0462, 533.3333
2128.535, 0, 10, 702.0462, 533.3333
2129.532, 0, 11, 702.0462, 533.3333
2130.529, 0, 12, 702.0462, 533.3333
2131.527, 0, 13, 702.0462, 533.3333
2132.524, 0, 14, 702.0462, 533.3333
2133.521, 0, 15, 702.0462, 533.3333
2134.519, 0, 16, 702.0462, 533.3333
2135.516, 0, 17, 702.0462, 533.3333
2136.513, 0, 18, 702.0462, 533.3333
2137.512, 0, 19, 702.0462, 533.3333
2137.512, 0, 20, 702.0462, 533.3333
2138.509, 0, 21, 702.0462, 533.3333
2139.506, 0, 22, 702.0462, 533.3333
2140.503, 0, 23, 702.0462, 533.3333
2141.5, 0, 24, 702.0462, 533.3333
2142.497, 0, 25, 702.0462, 533.3333
2143.495, 0, 26, 702.0462, 533.3333
2144.492, 0, 27, 702.0462, 533.3333
2145.49, 0, 28, 702.0462, 533.3333
2146.487, 0, 29, 702.0462, 533.3333
2147.484, 0, 30, 702.0462, 533.3333
2148.481, 0, 31, 702.0462, 533.3333
2151.473, 0, 32, 702.0462, 533.3333
2152.471, 0, 33, 702.0462, 533.3333
2153.468, 0, 34, 702.0462, 533.3333
2154.466, 0, 35, 702.0462, 533.3333
2155.463, 0, 36, 702.0462, 533.3333
2156.46, 0, 37, 702.0462, 533.3333
2157.458, 0, 38, 702.0462, 533.3333
2158.455, 0, 39, 702.0462, 533.3333
2159.452, 0, 40, 702.0462, 533.3333
2160.449, 0, 41, 702.0462, 533.3333
2161.448, 0, 42, 702.0462, 533.3333
2161.448, 0, 43, 702.0462, 533.3333
2162.445, 0, 44, 702.0462, 533.3333
2163.442, 0, 45, 702.0462, 533.3333
2164.439, 0, 46, 702.0462, 533.3333
2165.436, 0, 47, 702.0462, 533.3333
2166.433, 0, 48, 702.0462, 533.3333
2167.431, 0, 49, 702.0462, 533.3333
2168.428, 0, 50, 702.0462, 533.3333
2169.426, 0, 51, 702.0462, 533.3333
