Time, Stroke, Point, x, y
1898.29, 0, 0, 719.564, 479.564
1899.288, 0, 1, 719.564, 479.564
1900.285, 0, 2, 719.564, 479.564
1902.28, 0, 3, 719.564, 479.564
1903.275, 0, 4, 719.564, 479.564
1904.273, 0, 5, 719.564, 479.564
1905.27, 0, 6, 719.564, 479.564
1906.269, 0, 7, 719.564, 479.564
1907.266, 0, 8, 719.564, 479.564
1908.262, 0, 9, 719.564, 479.564
1909.261, 0, 10, 719.564, 479.564
1910.258, 0, 11, 719.564, 479.564
1911.255, 0, 12, 719.564, 479.564
1912.252, 0, 13, 719.564, 479.564
1913.249, 0, 14, 719.564, 479.564
1914.247, 0, 15, 719.564, 479.564
1915.244, 0, 16, 719.564, 479.564
1916.241, 0, 17, 719.564, 479.564
1917.239, 0, 18, 719.564, 479.564
1918.235, 0, 19, 719.564, 479.564
1919.234, 0, 20, 719.564, 479.564
1920.232, 0, 21, 719.564, 479.564
1921.227, 0, 22, 719.564, 479.564
1922.226, 0, 23, 719.564, 479.564
1923.224, 0, 24, 719.564, 479.564
1924.221, 0, 25, 719.564, 479.564
1925.218, 0, 26, 719.564, 479.564
1926.214, 0, 27, 719.564, 479.564
1927.213, 0, 28, 719.564, 479.564
1928.21, 0, 29, 719.564, 479.564
1929.208, 0, 30, 719.564, 479.564
1930.205, 0, 31, 719.564, 479.564
1931.202, 0, 32, 719.564, 479.564
1932.199, 0, 33, 719.564, 479.564
1933.197, 0, 34, 719.564, 479.564
1934.194, 0, 35, 719.564, 479.564
1936.189, 0, 36, 719.564, 479.564
1937.186, 0, 37, 719.564, 479.564
1937.186, 0, 38, 719.564, 479.564
1938.457, 0, 39, 719.564, 479.564
1939.451, 0, 40, 719.564, 479.564
1940.448, 0, 41, 719.564, 479.564
1941.445, 0, 42, 719.564, 479.564
1943.438, 0, 43, 719.564, 479.564
1944.437, 0, 44, 719.564, 479.564
1945.435, 0, 45, 719.564, 479.564
1946.432, 0, 46, 719.564, 479.564
1947.429, 0, 47, 719.564, 479.564
1948.427, 0, 48, 719.564, 479.564
1949.424, 0, 49, 719.564, 479.564
1953.413, 0, 50, 723.9237, 477.3842
1954.409, 0, 51, 723.9237, 477.3842
1955.408, 0, 52, 723.9237, 477.3842
1956.405, 0, 53, 723.9237, 477.3842
1957.402, 0, 54, 723.9237, 477.3842
1958.399, 0, 55, 723.9237, 477.3842
1959.397, 0, 56, 726.1036, 477.3842
1960.393, 0, 57, 726.1036, 477.3842
1961.391, 0, 58, 726.1036, 477.3842
1962.39, 0, 59, 726.1036, 477.3842
1963.387, 0, 60, 726.1036, 477.3842
1965.38, 0, 61, 726.1036, 477.3842
1966.379, 0, 62, 726.1036, 477.3842
1968.38, 0, 63, 730.4633, 477.3842
1969.371, 0, 64, 730.4633, 477.3842
1970.366, 0, 65, 730.4633, 477.3842
1971.364, 0, 66, 730.4633, 477.3842
1972.361, 0, 67, 730.4633, 477.3842
1973.36, 0, 68, 730.4633, 477.3842
1974.357, 0, 69, 730.4633, 477.3842
1975.355, 0, 70, 737.0027, 477.3842
1976.35, 0, 71, 737.0027, 477.3842
1977.349, 0, 72, 737.0027, 477.3842
1978.347, 0, 73, 737.0027, 477.3842
1979.344, 0, 74, 737.0027, 477.3842
1980.341, 0, 75, 737.0027, 477.3842
1981.337, 0, 76, 737.0027, 477.3842
1983.332, 0, 77, 743.5422, 477.3842
1984.33, 0, 78, 743.5422, 477.3842
1985.328, 0, 79, 743.5422, 477.3842
1986.324, 0, 80, 743.5422, 477.3842
1987.322, 0, 81, 743.5422, 477.3842
1988.32, 0, 82, 743.5422, 477.3842
1989.317, 0, 83, 743.5422, 477.3842
1990.314, 0, 84, 743.5422, 477.3842
1991.312, 0, 85, 750.0818, 477.3842
1992.308, 0, 86, 750.0818, 477.3842
1993.305, 0, 87, 750.0818, 477.3842
1994.302, 0, 88, 750.0818, 477.3842
1995.301, 0, 89, 750.0818, 477.3842
1996.299, 0, 90, 750.0818, 477.3842
1997.296, 0, 91, 750.0818, 477.3842
1998.292, 0, 92, 750.0818, 477.3842
1999.291, 0, 93, 760.981, 477.3842
2000.287, 0, 94, 760.981, 477.3842
2001.285, 0, 95, 760.981, 477.3842
2002.283, 0, 96, 760.981, 477.3842
2003.278, 0, 97, 760.981, 477.3842
2004.277, 0, 98, 760.981, 477.3842
2005.273, 0, 99, 760.981, 477.3842
2007.268, 0, 100, 769.7003, 477.3842
2008.266, 0, 101, 769.7003, 477.3842
2009.262, 0, 102, 769.7003, 477.3842
2010.26, 0, 103, 769.7003, 477.3842
2011.258, 0, 104, 769.7003, 477.3842
2012.256, 0, 105, 769.7003, 477.3842
2014.251, 0, 106, 769.7003, 477.3842
2015.246, 0, 107, 782.7793, 477.3842
2016.246, 0, 108, 782.7793, 477.3842
2017.243, 0, 109, 782.7793, 477.3842
