Time, Stroke, Point, x, y
879.5456, 0, 0, 892.1452, 588.7789
880.5429, 0, 1, 892.1452, 588.7789
881.5409, 0, 2, 892.1452, 588.7789
882.5379, 0, 3, 892.1452, 588.7789
883.5352, 0, 4, 892.1452, 588.7789
884.5329, 0, 5, 892.1452, 588.7789
885.5299, 0, 6, 892.1452, 588.7789
886.5272, 0, 7, 892.1452, 588.7789
887.5249, 0, 8, 892.1452, 588.7789
888.5215, 0, 9, 892.1452, 588.7789
889.5196, 0, 10, 892.1452, 588.7789
890.5166, 0, 11, 892.1452, 588.7789
891.5137, 0, 12, 892.1452, 588.7789
891.5137, 0, 13, 892.1452, 588.7789
893.5088, 0, 14, 889.5049, 586.1386
894.5061, 0, 15, 889.5049, 586.1386
895.5034, 0, 16, 889.5049, 586.1386
895.5034, 0, 17, 889.5049, 586.1386
896.5006, 0, 18, 889.5049, 586.1386
897.4977, 0, 19, 889.5049, 586.1386
898.4952, 0, 20, 889.5049, 586.1386
899.4928, 0, 21, 889.5049, 586.1386
900.4898, 0, 22, 886.8647, 580.8581
901.4869, 0, 23, 886.8647, 580.8581
902.4842, 0, 24, 886.8647, 580.8581
903.4822, 0, 25, 886.8647, 580.8581
904.4791, 0, 26, 886.8647, 580.8581
905.4769, 0, 27, 886.8647, 580.8581
906.4738, 0, 28, 886.8647, 580.8581
907.4716, 0, 29, 886.8647, 580.8581
908.4686, 0, 30, 881.5842, 575.5776
909.4658, 0, 31, 881.5842, 575.5776
910.4633, 0, 32, 881.5842, 575.5776
911.4608, 0, 33, 881.5842, 575.5776
912.4582, 0, 34, 881.5842, 575.5776
913.4539, 0, 35, 881.5842, 575.5776
914.4525, 0, 36, 881.5842, 575.5776
915.4502, 0, 37, 881.5842, 575.5776
916.4472, 0, 38, 881.5842, 575.5776
919.4395, 0, 39, 876.3036, 567.6567
920.4361, 0, 40, 876.3036, 567.6567
921.4337, 0, 41, 876.3036, 567.6567
922.4309, 0, 42, 876.3036, 567.6567
923.4288, 0, 43, 876.3036, 567.6567
924.4262, 0, 44, 868.3828, 557.0957
925.422, 0, 45, 868.3828, 557.0957
926.4207, 0, 46, 868.3828, 557.0957
927.4177, 0, 47, 868.3828, 557.0957
928.4154, 0, 48, 868.3828, 557.0957
929.4126, 0, 49, 868.3828, 557.0957
930.4105, 0, 50, 868.3828, 557.0957
931.4071, 0, 51, 868.3828, 557.0957
932.4043, 0, 52, 857.8218, 543.8944
934.3994, 0, 53, 857.8218, 543.8944
935.3962, 0, 54, 857.8218, 543.8944
936.3941, 0, 55, 857.8218, 543.8944
937.3916, 0, 56, 857.8218, 543.8944
938.3887, 0, 57, 857.8218, 543.8944
939.3857, 0, 58, 857.8218, 543.8944
940.3832, 0, 59, 857.8218, 538.6139
941.3808, 0, 60, 857.8218, 538.6139
942.3778, 0, 61, 857.8218, 538.6139
943.3754, 0, 62, 857.8218, 538.6139
944.3713, 0, 63, 857.8218, 538.6139
945.3697, 0, 64, 857.8218, 538.6139
946.3674, 0, 65, 857.8218, 538.6139
946.3674, 0, 66, 857.8218, 538.6139
947.3649, 0, 67, 857.8218, 538.6139
949.3588, 0, 68, 849.901, 525.4125
949.3588, 0, 69, 849.901, 525.4125
950.3565, 0, 70, 849.901, 525.4125
951.3542, 0, 71, 849.901, 525.4125
952.351, 0, 72, 849.901, 525.4125
953.3484, 0, 73, 849.901, 525.4125
954.3459, 0, 74, 849.901, 525.4125
955.3436, 0, 75, 849.901, 525.4125
956.3406, 0, 76, 849.901, 525.4125
957.3381, 0, 77, 841.9802, 512.2112
958.3355, 0, 78, 841.9802, 512.2112
959.3329, 0, 79, 841.9802, 512.2112
960.3299, 0, 80, 841.9802, 512.2112
961.3274, 0, 81, 841.9802, 512.2112
961.3274, 0, 82, 841.9802, 512.2112
962.3247, 0, 83, 841.9802, 512.2112
963.3217, 0, 84, 841.9802, 512.2112
964.3195, 0, 85, 834.0594, 493.7294
965.3161, 0, 86, 834.0594, 493.7294
966.3136, 0, 87, 834.0594, 493.7294
967.3113, 0, 88, 834.0594, 493.7294
968.3085, 0, 89, 834.0594, 493.7294
969.306, 0, 90, 834.0594, 493.7294
970.3043, 0, 91, 834.0594, 493.7294
971.3006, 0, 92, 834.0594, 493.7294
972.2981, 0, 93, 834.0594, 493.7294
973.2954, 0, 94, 826.1386, 472.6073
974.2924, 0, 95, 826.1386, 472.6073
975.2899, 0, 96, 826.1386, 472.6073
976.2872, 0, 97, 826.1386, 472.6073
977.2841, 0, 98, 826.1386, 472.6073
977.2841, 0, 99, 826.1386, 472.6073
978.4367, 0, 100, 826.1386, 472.6073
979.4286, 0, 101, 826.1386, 472.6073
980.4254, 0, 102, 818.2178, 448.8449
981.4229, 0, 103, 818.2178, 448.8449
982.4203, 0, 104, 818.2178, 448.8449
983.4175, 0, 105, 818.2178, 448.8449
984.4148, 0, 106, 818.2178, 448.8449
985.412, 0, 107, 818.2178, 448.8449
986.4093, 0, 108, 818.2178, 448.8449
987.4063, 0, 109, 818.2178, 448.8449
988.4043, 0, 110, 818.2178, 448.8449
989.4015, 0, 111, 812.9373, 435.6436
990.3989, 0, 112, 812.9373, 435.6436
991.3964, 0, 113, 812.9373, 435.6436
991.3964, 0, 114, 812.9373, 435.6436
992.3937, 0, 115, 812.9373, 435.6436
993.391, 0, 116, 812.9373, 435.6436
994.3884, 0, 117, 812.9373, 435.6436
995.3857, 0, 118, 812.9373, 435.6436
996.3828, 0, 119, 807.6567, 419.802
997.3804, 0, 120, 807.6567, 419.802
998.3776, 0, 121, 807.6567, 419.802
999.3747, 0, 122, 807.6567, 419.802
1000.372, 0, 123, 807.6567, 419.802
1001.37, 0, 124, 807.6567, 419.802
1002.367, 0, 125, 807.6567, 419.802
1003.364, 0, 126, 807.6567, 419.802
1003.364, 0, 127, 807.6567, 419.802
1005.358, 0, 128, 805.0165, 401.3201
1006.356, 0, 129, 805.0165, 401.3201
1006.356, 0, 130, 805.0165, 401.3201
1007.354, 0, 131, 805.0165, 401.3201
1008.351, 0, 132, 805.0165, 401.3201
1009.348, 0, 133, 805.0165, 401.3201
1010.346, 0, 134, 805.0165, 401.3201
1011.343, 0, 135, 805.0165, 401.3201
1012.34, 0, 136, 805.0165, 401.3201
1013.338, 0, 137, 802.3762, 385.4785
1014.335, 0, 138, 802.3762, 385.4785
1015.332, 0, 139, 802.3762, 385.4785
1016.33, 0, 140, 802.3762, 385.4785
1017.327, 0, 141, 802.3762, 385.4785
1018.324, 0, 142, 802.3762, 385.4785
1019.321, 0, 143, 802.3762, 385.4785
1019.321, 0, 144, 802.3762, 385.4785
1021.316, 0, 145, 802.3762, 380.198
1022.314, 0, 146, 802.3762, 380.198
1022.314, 0, 147, 802.3762, 380.198
1023.311, 0, 148, 802.3762, 380.198
1024.308, 0, 149, 802.3762, 380.198
1025.306, 0, 150, 802.3762, 380.198
1026.303, 0, 151, 802.3762, 380.198
1027.3, 0, 152, 802.3762, 380.198
1028.297, 0, 153, 802.3762, 372.2772
1029.295, 0, 154, 802.3762, 372.2772
1030.292, 0, 155, 802.3762, 372.2772
1031.29, 0, 156, 802.3762, 372.2772
1032.287, 0, 157, 802.3762, 372.2772
1033.284, 0, 158, 802.3762, 372.2772
1034.282, 0, 159, 802.3762, 372.2772
1035.279, 0, 160, 802.3762, 372.2772
1035.279, 0, 161, 802.3762, 372.2772
1037.274, 0, 162, 802.3762, 364.3564
1038.271, 0, 163, 802.3762, 364.3564
1039.268, 0, 164, 802.3762, 364.3564
1039.268, 0, 165, 802.3762, 364.3564
1040.266, 0, 166, 802.3762, 364.3564
1041.263, 0, 167, 802.3762, 364.3564
1042.26, 0, 168, 802.3762, 364.3564
1043.258, 0, 169, 802.3762, 364.3564
1044.255, 0, 170, 802.3762, 359.0759
1045.252, 0, 171, 802.3762, 359.0759
1046.25, 0, 172, 802.3762, 359.0759
1047.247, 0, 173, 802.3762, 359.0759
1048.244, 0, 174, 802.3762, 359.0759
1049.241, 0, 175, 802.3762, 359.0759
1050.239, 0, 176, 802.3762, 359.0759
1050.239, 0, 177, 802.3762, 359.0759
1051.236, 0, 178, 802.3762, 359.0759
1053.231, 0, 179, 805.0165, 353.7954
1053.231, 0, 180, 805.0165, 353.7954
1054.228, 0, 181, 805.0165, 353.7954
1055.225, 0, 182, 805.0165, 353.7954
1056.223, 0, 183, 805.0165, 353.7954
1057.22, 0, 184, 805.0165, 353.7954
1058.218, 0, 185, 805.0165, 353.7954
1059.215, 0, 186, 805.0165, 353.7954
1060.212, 0, 187, 805.0165, 353.7954
1061.209, 0, 188, 805.0165, 348.5149
1062.207, 0, 189, 805.0165, 348.5149
1063.204, 0, 190, 805.0165, 348.5149
1064.202, 0, 191, 805.0165, 348.5149
1065.199, 0, 192, 805.0165, 348.5149
1065.199, 0, 193, 805.0165, 348.5149
1066.196, 0, 194, 805.0165, 348.5149
1067.194, 0, 195, 805.0165, 348.5149
1068.191, 0, 196, 807.6567, 343.2343
1069.188, 0, 197, 807.6567, 343.2343
1070.185, 0, 198, 807.6567, 343.2343
1071.183, 0, 199, 807.6567, 343.2343
1072.18, 0, 200, 807.6567, 343.2343
1073.178, 0, 201, 807.6567, 343.2343
1074.175, 0, 202, 807.6567, 343.2343
1075.172, 0, 203, 807.6567, 343.2343
1076.169, 0, 204, 807.6567, 343.2343
1077.166, 0, 205, 810.297, 337.9538
1078.163, 0, 206, 810.297, 337.9538
1079.162, 0, 207, 810.297, 337.9538
1080.159, 0, 208, 810.297, 337.9538
1081.156, 0, 209, 810.297, 337.9538
1081.156, 0, 210, 810.297, 337.9538
1082.154, 0, 211, 810.297, 337.9538
1083.151, 0, 212, 810.297, 337.9538
1084.148, 0, 213, 815.5775, 335.3135
1085.146, 0, 214, 815.5775, 335.3135
1086.143, 0, 215, 815.5775, 335.3135
1087.14, 0, 216, 815.5775, 335.3135
1088.138, 0, 217, 815.5775, 335.3135
1089.135, 0, 218, 815.5775, 335.3135
1090.132, 0, 219, 815.5775, 335.3135
1091.129, 0, 220, 815.5775, 335.3135
1092.127, 0, 221, 815.5775, 335.3135
1093.124, 0, 222, 818.2178, 330.033
1094.121, 0, 223, 818.2178, 330.033
1095.119, 0, 224, 818.2178, 330.033
1096.116, 0, 225, 818.2178, 330.033
1096.116, 0, 226, 818.2178, 330.033
1097.114, 0, 227, 818.2178, 330.033
1098.111, 0, 228, 818.2178, 330.033
1099.108, 0, 229, 818.2178, 330.033
1100.106, 0, 230, 820.8581, 327.3927
1101.103, 0, 231, 820.8581, 327.3927
1102.1, 0, 232, 820.8581, 327.3927
1103.098, 0, 233, 820.8581, 327.3927
1104.095, 0, 234, 820.8581, 327.3927
1105.092, 0, 235, 820.8581, 327.3927
1106.089, 0, 236, 820.8581, 327.3927
1107.087, 0, 237, 820.8581, 327.3927
1108.084, 0, 238, 820.8581, 327.3927
1109.081, 0, 239, 823.4984, 322.1122
1110.079, 0, 240, 823.4984, 322.1122
1111.075, 0, 241, 823.4984, 322.1122
1112.073, 0, 242, 823.4984, 322.1122
1113.071, 0, 243, 823.4984, 322.1122
1113.071, 0, 244, 823.4984, 322.1122
1114.068, 0, 245, 823.4984, 322.1122
1115.065, 0, 246, 823.4984, 322.1122
1116.063, 0, 247, 828.7789, 322.1122
1117.06, 0, 248, 828.7789, 322.1122
1118.057, 0, 249, 828.7789, 322.1122
1119.055, 0, 250, 828.7789, 322.1122
1120.052, 0, 251, 828.7789, 322.1122
1121.05, 0, 252, 828.7789, 322.1122
1122.047, 0, 253, 828.7789, 322.1122
1123.044, 0, 254, 828.7789, 322.1122
1124.042, 0, 255, 828.7789, 322.1122
1125.039, 0, 256, 828.7789, 316.8317
1126.036, 0, 257, 828.7789, 316.8317
1127.034, 0, 258, 828.7789, 316.8317
1128.031, 0, 259, 828.7789, 316.8317
1128.031, 0, 260, 828.7789, 316.8317
1129.028, 0, 261, 828.7789, 316.8317
1130.026, 0, 262, 828.7789, 316.8317
1131.023, 0, 263, 828.7789, 316.8317
1132.021, 0, 264, 828.7789, 316.8317
1133.018, 0, 265, 836.6996, 314.1914
1134.015, 0, 266, 836.6996, 314.1914
