Time, Stroke, Point, x, y
47437.59, 0, 0, 686.2046, 306.2706
47438.59, 0, 1, 686.2046, 306.2706
47439.59, 0, 2, 686.2046, 306.2706
47440.58, 0, 3, 686.2046, 306.2706
47441.58, 0, 4, 686.2046, 306.2706
47442.58, 0, 5, 686.2046, 306.2706
47443.57, 0, 6, 686.2046, 306.2706
47444.57, 0, 7, 686.2046, 306.2706
47445.57, 0, 8, 686.2046, 306.2706
47446.57, 0, 9, 686.2046, 306.2706
47447.57, 0, 10, 686.2046, 306.2706
47448.56, 0, 11, 686.2046, 306.2706
47449.56, 0, 12, 686.2046, 306.2706
47450.56, 0, 13, 686.2046, 306.2706
47450.56, 0, 14, 686.2046, 306.2706
47451.55, 0, 15, 686.2046, 306.2706
47452.55, 0, 16, 686.2046, 306.2706
47453.55, 0, 17, 686.2046, 306.2706
47454.55, 0, 18, 686.2046, 306.2706
47455.54, 0, 19, 686.2046, 306.2706
47456.54, 0, 20, 686.2046, 306.2706
47457.54, 0, 21, 686.2046, 306.2706
47458.54, 0, 22, 686.2046, 306.2706
47459.53, 0, 23, 686.2046, 306.2706
47460.53, 0, 24, 686.2046, 306.2706
47461.53, 0, 25, 686.2046, 306.2706
47462.52, 0, 26, 686.2046, 306.2706
47463.52, 0, 27, 686.2046, 306.2706
47464.52, 0, 28, 686.2046, 306.2706
47464.52, 0, 29, 686.2046, 306.2706
47465.52, 0, 30, 686.2046, 306.2706
47466.52, 0, 31, 686.2046, 306.2706
47467.51, 0, 32, 686.2046, 306.2706
47468.51, 0, 33, 686.2046, 306.2706
47469.5, 0, 34, 686.2046, 306.2706
47470.5, 0, 35, 686.2046, 306.2706
47471.5, 0, 36, 686.2046, 306.2706
47472.5, 0, 37, 686.2046, 306.2706
47473.5, 0, 38, 686.2046, 306.2706
47474.49, 0, 39, 686.2046, 306.2706
47475.49, 0, 40, 686.2046, 306.2706
47476.49, 0, 41, 686.2046, 306.2706
47477.48, 0, 42, 686.2046, 306.2706
47478.48, 0, 43, 686.2046, 306.2706
47479.48, 0, 44, 686.2046, 306.2706
47480.48, 0, 45, 686.2046, 306.2706
47480.48, 0, 46, 686.2046, 306.2706
47481.47, 0, 47, 686.2046, 306.2706
47482.47, 0, 48, 686.2046, 306.2706
47483.47, 0, 49, 686.2046, 306.2706
47484.46, 0, 50, 686.2046, 306.2706
47485.46, 0, 51, 686.2046, 306.2706
47486.46, 0, 52, 686.2046, 306.2706
47487.46, 0, 53, 686.2046, 306.2706
47488.45, 0, 54, 686.2046, 306.2706
47489.45, 0, 55, 686.2046, 306.2706
47490.45, 0, 56, 686.2046, 306.2706
47491.45, 0, 57, 686.2046, 306.2706
47492.45, 0, 58, 686.2046, 306.2706
47493.44, 0, 59, 686.2046, 306.2706
47493.44, 0, 60, 686.2046, 306.2706
47494.44, 0, 61, 686.2046, 306.2706
47495.44, 0, 62, 686.2046, 306.2706
47496.43, 0, 63, 686.2046, 306.2706
47497.43, 0, 64, 686.2046, 306.2706
47498.43, 0, 65, 686.2046, 306.2706
47499.43, 0, 66, 686.2046, 306.2706
47500.42, 0, 67, 686.2046, 306.2706
47501.42, 0, 68, 686.2046, 306.2706
47502.42, 0, 69, 686.2046, 306.2706
47503.41, 0, 70, 686.2046, 306.2706
47504.41, 0, 71, 686.2046, 306.2706
47505.41, 0, 72, 686.2046, 306.2706
47505.41, 0, 73, 686.2046, 306.2706
47506.41, 0, 74, 686.2046, 306.2706
47507.41, 0, 75, 686.2046, 306.2706
47508.4, 0, 76, 686.2046, 306.2706
47509.4, 0, 77, 686.2046, 306.2706
47510.39, 0, 78, 686.2046, 306.2706
47511.39, 0, 79, 686.2046, 306.2706
47512.39, 0, 80, 686.2046, 306.2706
47513.39, 0, 81, 686.2046, 306.2706
47514.39, 0, 82, 686.2046, 306.2706
47515.38, 0, 83, 686.2046, 306.2706
47516.38, 0, 84, 686.2046, 306.2706
47517.38, 0, 85, 686.2046, 306.2706
47518.38, 0, 86, 686.2046, 306.2706
47519.37, 0, 87, 686.2046, 306.2706
47520.37, 0, 88, 686.2046, 306.2706
47521.37, 0, 89, 686.2046, 306.2706
47522.36, 0, 90, 686.2046, 306.2706
47524.36, 0, 91, 686.2046, 306.2706
47525.36, 0, 92, 686.2046, 306.2706
47526.36, 0, 93, 686.2046, 306.2706
47526.36, 0, 94, 686.2046, 306.2706
47527.35, 0, 95, 686.2046, 306.2706
47528.35, 0, 96, 686.2046, 306.2706
47529.34, 0, 97, 686.2046, 306.2706
47530.34, 0, 98, 686.2046, 306.2706
47531.34, 0, 99, 686.2046, 306.2706
47532.34, 0, 100, 686.2046, 306.2706
47533.34, 0, 101, 686.2046, 306.2706
47534.33, 0, 102, 686.2046, 306.2706
47534.33, 0, 103, 686.2046, 306.2706
47535.33, 0, 104, 686.2046, 306.2706
47536.33, 0, 105, 686.2046, 306.2706
47537.32, 0, 106, 686.2046, 306.2706
47538.32, 0, 107, 686.2046, 306.2706
47539.32, 0, 108, 686.2046, 306.2706
47540.32, 0, 109, 686.2046, 306.2706
47541.31, 0, 110, 686.2046, 306.2706
47542.31, 0, 111, 686.2046, 306.2706
47542.31, 0, 112, 686.2046, 306.2706
47543.31, 0, 113, 686.2046, 306.2706
47544.3, 0, 114, 686.2046, 306.2706
47545.3, 0, 115, 686.2046, 306.2706
47546.3, 0, 116, 686.2046, 306.2706
47547.3, 0, 117, 686.2046, 306.2706
47548.3, 0, 118, 686.2046, 306.2706
47549.29, 0, 119, 686.2046, 306.2706
47550.29, 0, 120, 686.2046, 306.2706
