Time, Stroke, Point, x, y
1607.071, 0, 0, 789.1749, 525.4125
1608.069, 0, 1, 789.1749, 525.4125
1609.066, 0, 2, 789.1749, 525.4125
1610.063, 0, 3, 789.1749, 525.4125
1611.06, 0, 4, 789.1749, 525.4125
1612.059, 0, 5, 789.1749, 525.4125
1614.052, 0, 6, 789.1749, 525.4125
1616.049, 0, 7, 789.1749, 525.4125
1617.046, 0, 8, 789.1749, 525.4125
1618.042, 0, 9, 789.1749, 525.4125
1620.038, 0, 10, 789.1749, 525.4125
1621.033, 0, 11, 789.1749, 525.4125
1622.032, 0, 12, 789.1749, 525.4125
1623.029, 0, 13, 789.1749, 525.4125
1624.027, 0, 14, 789.1749, 525.4125
1625.024, 0, 15, 789.1749, 525.4125
1626.021, 0, 16, 789.1749, 525.4125
1626.021, 0, 17, 789.1749, 525.4125
1627.019, 0, 18, 789.1749, 525.4125
1628.015, 0, 19, 789.1749, 525.4125
1629.013, 0, 20, 789.1749, 525.4125
1630.01, 0, 21, 789.1749, 525.4125
1631.008, 0, 22, 789.1749, 525.4125
1632.006, 0, 23, 789.1749, 525.4125
1633.003, 0, 24, 789.1749, 525.4125
1633.999, 0, 25, 789.1749, 525.4125
1634.996, 0, 26, 789.1749, 525.4125
1635.994, 0, 27, 789.1749, 525.4125
1636.992, 0, 28, 789.1749, 525.4125
1637.988, 0, 29, 789.1749, 525.4125
1638.985, 0, 30, 789.1749, 525.4125
1639.983, 0, 31, 789.1749, 522.7723
1640.982, 0, 32, 789.1749, 522.7723
1642.976, 0, 33, 789.1749, 522.7723
1643.972, 0, 34, 789.1749, 522.7723
1644.971, 0, 35, 789.1749, 522.7723
1645.968, 0, 36, 789.1749, 522.7723
1646.618, 0, 37, 789.1749, 522.7723
1647.611, 0, 38, 791.8152, 522.7723
1648.607, 0, 39, 791.8152, 522.7723
1649.605, 0, 40, 791.8152, 522.7723
1650.601, 0, 41, 791.8152, 522.7723
1651.599, 0, 42, 791.8152, 522.7723
1652.596, 0, 43, 791.8152, 522.7723
1653.593, 0, 44, 791.8152, 522.7723
1654.592, 0, 45, 791.8152, 522.7723
1655.588, 0, 46, 794.4554, 522.7723
1659.578, 0, 47, 794.4554, 522.7723
1660.575, 0, 48, 794.4554, 522.7723
1661.572, 0, 49, 794.4554, 522.7723
1661.572, 0, 50, 794.4554, 522.7723
1662.571, 0, 51, 794.4554, 522.7723
1664.566, 0, 52, 797.0957, 520.132
1665.562, 0, 53, 797.0957, 520.132
1666.56, 0, 54, 797.0957, 520.132
1666.56, 0, 55, 797.0957, 520.132
1667.557, 0, 56, 797.0957, 520.132
1668.553, 0, 57, 797.0957, 520.132
1669.551, 0, 58, 797.0957, 520.132
1670.55, 0, 59, 797.0957, 520.132
1671.546, 0, 60, 805.0165, 517.4918
1672.543, 0, 61, 805.0165, 517.4918
1673.54, 0, 62, 805.0165, 517.4918
1674.538, 0, 63, 805.0165, 517.4918
1675.536, 0, 64, 805.0165, 517.4918
1676.532, 0, 65, 805.0165, 517.4918
1677.529, 0, 66, 805.0165, 517.4918
1678.528, 0, 67, 805.0165, 517.4918
1678.528, 0, 68, 805.0165, 517.4918
1680.523, 0, 69, 818.2178, 517.4918
1681.52, 0, 70, 818.2178, 517.4918
1681.52, 0, 71, 818.2178, 517.4918
1682.518, 0, 72, 818.2178, 517.4918
1683.514, 0, 73, 818.2178, 517.4918
1684.511, 0, 74, 818.2178, 517.4918
1685.51, 0, 75, 818.2178, 517.4918
1686.505, 0, 76, 818.2178, 517.4918
1687.503, 0, 77, 828.7789, 517.4918
1688.502, 0, 78, 828.7789, 517.4918
1689.497, 0, 79, 828.7789, 517.4918
1690.496, 0, 80, 828.7789, 517.4918
1691.493, 0, 81, 849.901, 517.4918
1692.491, 0, 82, 849.901, 517.4918
1693.487, 0, 83, 849.901, 517.4918
1694.484, 0, 84, 849.901, 517.4918
1695.481, 0, 85, 849.901, 517.4918
1696.479, 0, 86, 849.901, 517.4918
1697.477, 0, 87, 849.901, 517.4918
1697.477, 0, 88, 849.901, 517.4918
1698.475, 0, 89, 849.901, 517.4918
1699.472, 0, 90, 849.901, 517.4918
1700.468, 0, 91, 849.901, 517.4918
1701.467, 0, 92, 849.901, 517.4918
1702.463, 0, 93, 849.901, 517.4918
1703.46, 0, 94, 871.0231, 517.4918
1704.459, 0, 95, 871.0231, 517.4918
1705.455, 0, 96, 871.0231, 517.4918
1706.452, 0, 97, 871.0231, 517.4918
1707.449, 0, 98, 871.0231, 517.4918
