Time, Stroke, Point, x, y
2602.029, 0, 0, 913.2673, 633.6634
2604.023, 0, 1, 913.2673, 633.6634
2605.021, 0, 2, 913.2673, 633.6634
2606.019, 0, 3, 913.2673, 633.6634
2607.016, 0, 4, 913.2673, 633.6634
2608.013, 0, 5, 913.2673, 633.6634
2608.013, 0, 6, 913.2673, 633.6634
2609.01, 0, 7, 913.2673, 633.6634
2610.008, 0, 8, 913.2673, 633.6634
2611.006, 0, 9, 913.2673, 633.6634
2612.003, 0, 10, 913.2673, 633.6634
2613, 0, 11, 913.2673, 633.6634
2613.998, 0, 12, 913.2673, 633.6634
2614.995, 0, 13, 913.2673, 633.6634
2615.992, 0, 14, 910.6271, 631.0231
2616.99, 0, 15, 910.6271, 631.0231
2617.987, 0, 16, 910.6271, 631.0231
2618.984, 0, 17, 910.6271, 631.0231
2619.981, 0, 18, 910.6271, 631.0231
2620.979, 0, 19, 910.6271, 631.0231
2621.976, 0, 20, 910.6271, 631.0231
2622.973, 0, 21, 910.6271, 631.0231
2623.971, 0, 22, 905.3465, 623.1023
2624.967, 0, 23, 905.3465, 623.1023
2625.966, 0, 24, 905.3465, 623.1023
2626.963, 0, 25, 905.3465, 623.1023
2627.96, 0, 26, 905.3465, 623.1023
2628.958, 0, 27, 905.3465, 623.1023
2628.958, 0, 28, 905.3465, 623.1023
2629.954, 0, 29, 905.3465, 623.1023
2631.95, 0, 30, 900.066, 617.8218
2632.947, 0, 31, 900.066, 617.8218
2633.944, 0, 32, 900.066, 617.8218
2633.944, 0, 33, 900.066, 617.8218
2634.941, 0, 34, 900.066, 617.8218
2635.939, 0, 35, 900.066, 617.8218
2636.936, 0, 36, 900.066, 617.8218
2637.934, 0, 37, 900.066, 617.8218
2638.93, 0, 38, 900.066, 617.8218
2639.928, 0, 39, 892.1452, 607.2607
2640.926, 0, 40, 892.1452, 607.2607
2641.923, 0, 41, 892.1452, 607.2607
2642.92, 0, 42, 892.1452, 607.2607
2643.917, 0, 43, 892.1452, 607.2607
2644.915, 0, 44, 892.1452, 607.2607
2645.912, 0, 45, 892.1452, 607.2607
2646.91, 0, 46, 892.1452, 607.2607
2647.907, 0, 47, 884.2244, 599.34
2648.904, 0, 48, 884.2244, 599.34
2649.902, 0, 49, 884.2244, 599.34
2650.899, 0, 50, 884.2244, 599.34
2651.896, 0, 51, 884.2244, 599.34
2652.893, 0, 52, 884.2244, 599.34
2653.891, 0, 53, 884.2244, 599.34
2654.888, 0, 54, 884.2244, 599.34
2655.885, 0, 55, 878.9439, 594.0594
2656.883, 0, 56, 878.9439, 594.0594
2657.88, 0, 57, 878.9439, 594.0594
2658.877, 0, 58, 878.9439, 594.0594
2659.875, 0, 59, 878.9439, 594.0594
2659.875, 0, 60, 878.9439, 594.0594
2660.872, 0, 61, 878.9439, 594.0594
2661.869, 0, 62, 878.9439, 594.0594
2663.864, 0, 63, 876.3036, 586.1386
2664.861, 0, 64, 876.3036, 586.1386
2665.858, 0, 65, 876.3036, 586.1386
2665.858, 0, 66, 876.3036, 586.1386
2666.855, 0, 67, 876.3036, 586.1386
2667.854, 0, 68, 876.3036, 586.1386
2668.851, 0, 69, 876.3036, 586.1386
2669.848, 0, 70, 876.3036, 586.1386
2671.843, 0, 71, 868.3828, 578.2178
2673.837, 0, 72, 868.3828, 578.2178
2674.835, 0, 73, 868.3828, 578.2178
2674.835, 0, 74, 868.3828, 578.2178
2675.832, 0, 75, 868.3828, 578.2178
2676.83, 0, 76, 868.3828, 578.2178
2677.827, 0, 77, 868.3828, 578.2178
2678.824, 0, 78, 868.3828, 578.2178
2679.822, 0, 79, 863.1023, 570.2971
2680.819, 0, 80, 863.1023, 570.2971
2681.816, 0, 81, 863.1023, 570.2971
2682.814, 0, 82, 863.1023, 570.2971
2683.811, 0, 83, 863.1023, 570.2971
2684.809, 0, 84, 863.1023, 570.2971
2688.798, 0, 85, 857.8218, 559.736
2689.796, 0, 86, 857.8218, 559.736
2689.796, 0, 87, 857.8218, 559.736
2690.792, 0, 88, 857.8218, 559.736
2691.79, 0, 89, 857.8218, 559.736
2692.787, 0, 90, 857.8218, 559.736
2693.784, 0, 91, 857.8218, 559.736
2694.781, 0, 92, 857.8218, 559.736
2695.779, 0, 93, 847.2607, 546.5347
2696.776, 0, 94, 847.2607, 546.5347
2697.774, 0, 95, 847.2607, 546.5347
2698.771, 0, 96, 847.2607, 546.5347
2699.768, 0, 97, 847.2607, 546.5347
2700.765, 0, 98, 847.2607, 546.5347
2701.763, 0, 99, 847.2607, 546.5347
2701.763, 0, 100, 847.2607, 546.5347
2703.758, 0, 101, 839.3399, 530.6931
2704.755, 0, 102, 839.3399, 530.6931
2704.755, 0, 103, 839.3399, 530.6931
2705.752, 0, 104, 839.3399, 530.6931
2706.75, 0, 105, 839.3399, 530.6931
2707.747, 0, 106, 839.3399, 530.6931
2708.744, 0, 107, 839.3399, 530.6931
2709.742, 0, 108, 839.3399, 530.6931
2710.739, 0, 109, 839.3399, 530.6931
2711.736, 0, 110, 831.4191, 517.4918
2712.734, 0, 111, 831.4191, 517.4918
2713.731, 0, 112, 831.4191, 517.4918
2714.728, 0, 113, 831.4191, 517.4918
2715.726, 0, 114, 831.4191, 517.4918
2716.723, 0, 115, 831.4191, 517.4918
2716.723, 0, 116, 831.4191, 517.4918
2717.719, 0, 117, 831.4191, 517.4918
2718.718, 0, 118, 831.4191, 517.4918
2719.715, 0, 119, 828.7789, 509.571
2720.712, 0, 120, 828.7789, 509.571
2721.709, 0, 121, 828.7789, 509.571
2722.707, 0, 122, 828.7789, 509.571
2723.704, 0, 123, 828.7789, 509.571
2724.702, 0, 124, 828.7789, 509.571
2725.699, 0, 125, 828.7789, 509.571
2726.697, 0, 126, 828.7789, 509.571
2727.694, 0, 127, 823.4984, 499.0099
2728.691, 0, 128, 823.4984, 499.0099
2729.688, 0, 129, 823.4984, 499.0099
