Time, Stroke, Point, x, y
1128.475, 0, 0, 955.5115, 591.4191
1131.467, 0, 1, 955.5115, 591.4191
1132.464, 0, 2, 955.5115, 591.4191
1133.461, 0, 3, 955.5115, 591.4191
1134.459, 0, 4, 955.5115, 591.4191
1135.456, 0, 5, 955.5115, 591.4191
1136.453, 0, 6, 955.5115, 591.4191
1137.45, 0, 7, 955.5115, 591.4191
1138.448, 0, 8, 955.5115, 591.4191
1139.445, 0, 9, 955.5115, 591.4191
1140.443, 0, 10, 955.5115, 591.4191
1140.443, 0, 11, 955.5115, 591.4191
1141.44, 0, 12, 955.5115, 591.4191
1142.438, 0, 13, 955.5115, 591.4191
1143.435, 0, 14, 955.5115, 591.4191
1144.432, 0, 15, 955.5115, 591.4191
1145.429, 0, 16, 955.5115, 591.4191
1146.427, 0, 17, 955.5115, 591.4191
1147.424, 0, 18, 955.5115, 591.4191
1148.421, 0, 19, 955.5115, 591.4191
1149.419, 0, 20, 955.5115, 591.4191
1150.416, 0, 21, 955.5115, 591.4191
1151.413, 0, 22, 955.5115, 591.4191
1151.413, 0, 23, 955.5115, 591.4191
1152.411, 0, 24, 955.5115, 591.4191
1153.408, 0, 25, 955.5115, 591.4191
1154.405, 0, 26, 955.5115, 591.4191
1155.403, 0, 27, 955.5115, 591.4191
1156.4, 0, 28, 955.5115, 591.4191
1157.397, 0, 29, 955.5115, 591.4191
1158.394, 0, 30, 955.5115, 591.4191
1159.392, 0, 31, 955.5115, 591.4191
1160.39, 0, 32, 955.5115, 591.4191
1161.387, 0, 33, 955.5115, 591.4191
1162.384, 0, 34, 955.5115, 591.4191
1163.381, 0, 35, 955.5115, 591.4191
1164.379, 0, 36, 955.5115, 591.4191
1164.379, 0, 37, 955.5115, 591.4191
1165.376, 0, 38, 955.5115, 591.4191
1166.373, 0, 39, 955.5115, 591.4191
1167.371, 0, 40, 955.5115, 591.4191
1168.368, 0, 41, 955.5115, 591.4191
1169.365, 0, 42, 955.5115, 591.4191
1170.362, 0, 43, 955.5115, 591.4191
1171.36, 0, 44, 955.5115, 591.4191
1172.357, 0, 45, 955.5115, 591.4191
1173.354, 0, 46, 955.5115, 591.4191
1174.352, 0, 47, 955.5115, 591.4191
1175.349, 0, 48, 955.5115, 591.4191
1176.347, 0, 49, 955.5115, 591.4191
1176.347, 0, 50, 955.5115, 591.4191
1177.345, 0, 51, 955.5115, 591.4191
1178.341, 0, 52, 955.5115, 591.4191
1179.339, 0, 53, 955.5115, 591.4191
1180.336, 0, 54, 955.5115, 591.4191
1181.333, 0, 55, 955.5115, 591.4191
1182.33, 0, 56, 955.5115, 591.4191
1183.328, 0, 57, 955.5115, 591.4191
1184.325, 0, 58, 955.5115, 591.4191
1185.322, 0, 59, 955.5115, 591.4191
1186.32, 0, 60, 955.5115, 591.4191
1187.317, 0, 61, 955.5115, 591.4191
1188.314, 0, 62, 955.5115, 591.4191
1189.312, 0, 63, 955.5115, 591.4191
1190.309, 0, 64, 955.5115, 591.4191
1191.307, 0, 65, 955.5115, 591.4191
1191.307, 0, 66, 955.5115, 591.4191
1192.304, 0, 67, 955.5115, 591.4191
1193.302, 0, 68, 955.5115, 591.4191
1194.299, 0, 69, 955.5115, 591.4191
1195.296, 0, 70, 955.5115, 591.4191
1196.293, 0, 71, 955.5115, 591.4191
1197.291, 0, 72, 955.5115, 591.4191
1198.288, 0, 73, 955.5115, 591.4191
1199.285, 0, 74, 955.5115, 591.4191
1200.282, 0, 75, 955.5115, 591.4191
1201.28, 0, 76, 955.5115, 591.4191
1201.28, 0, 77, 955.5115, 591.4191
1202.278, 0, 78, 955.5115, 591.4191
1203.275, 0, 79, 955.5115, 591.4191
1204.272, 0, 80, 955.5115, 591.4191
1205.269, 0, 81, 955.5115, 591.4191
1206.267, 0, 82, 955.5115, 591.4191
1207.264, 0, 83, 955.5115, 591.4191
1208.261, 0, 84, 955.5115, 591.4191
1209.259, 0, 85, 955.5115, 591.4191
1210.256, 0, 86, 955.5115, 591.4191
1211.253, 0, 87, 955.5115, 591.4191
1212.25, 0, 88, 955.5115, 591.4191
1213.248, 0, 89, 955.5115, 591.4191
1214.245, 0, 90, 955.5115, 591.4191
1214.245, 0, 91, 955.5115, 591.4191
1215.243, 0, 92, 955.5115, 591.4191
1216.24, 0, 93, 955.5115, 591.4191
1217.237, 0, 94, 955.5115, 591.4191
1218.234, 0, 95, 955.5115, 591.4191
1219.232, 0, 96, 955.5115, 591.4191
1220.229, 0, 97, 955.5115, 591.4191
